token	company	director	label
managing	BERKSHIRE HATHAWAY INC-CL B	23.0	B-TITLE
member	BERKSHIRE HATHAWAY INC-CL B	23.0	I-TITLE
of	BERKSHIRE HATHAWAY INC-CL B	23.0	O
the	BERKSHIRE HATHAWAY INC-CL B	23.0	O
General	BERKSHIRE HATHAWAY INC-CL B	23.0	B-ORG
Partner	BERKSHIRE HATHAWAY INC-CL B	23.0	I-ORG
of	BERKSHIRE HATHAWAY INC-CL B	23.0	I-ORG
Eagle	BERKSHIRE HATHAWAY INC-CL B	23.0	I-ORG
Capital	BERKSHIRE HATHAWAY INC-CL B	23.0	I-ORG
Partners	BERKSHIRE HATHAWAY INC-CL B	23.0	I-ORG
,	BERKSHIRE HATHAWAY INC-CL B	23.0	I-ORG
L.P.	BERKSHIRE HATHAWAY INC-CL B	23.0	I-ORG
,	BERKSHIRE HATHAWAY INC-CL B	23.0	O
an	BERKSHIRE HATHAWAY INC-CL B	23.0	O
investment	BERKSHIRE HATHAWAY INC-CL B	23.0	O
partnership	BERKSHIRE HATHAWAY INC-CL B	23.0	O
.	BERKSHIRE HATHAWAY INC-CL B	23.0	O
			
From	BERKSHIRE HATHAWAY INC-CL B	23.0	O
1989	BERKSHIRE HATHAWAY INC-CL B	23.0	B-DATE
through	BERKSHIRE HATHAWAY INC-CL B	23.0	O
the	BERKSHIRE HATHAWAY INC-CL B	23.0	O
end	BERKSHIRE HATHAWAY INC-CL B	23.0	O
of	BERKSHIRE HATHAWAY INC-CL B	23.0	O
2000	BERKSHIRE HATHAWAY INC-CL B	23.0	B-DATE
,	BERKSHIRE HATHAWAY INC-CL B	23.0	O
she	BERKSHIRE HATHAWAY INC-CL B	23.0	O
was	BERKSHIRE HATHAWAY INC-CL B	23.0	O
one	BERKSHIRE HATHAWAY INC-CL B	23.0	O
of	BERKSHIRE HATHAWAY INC-CL B	23.0	O
two	BERKSHIRE HATHAWAY INC-CL B	23.0	O
General	BERKSHIRE HATHAWAY INC-CL B	23.0	B-TITLE
Partners	BERKSHIRE HATHAWAY INC-CL B	23.0	I-TITLE
at	BERKSHIRE HATHAWAY INC-CL B	23.0	O
Buchanan	BERKSHIRE HATHAWAY INC-CL B	23.0	B-ORG
Parker	BERKSHIRE HATHAWAY INC-CL B	23.0	I-ORG
Asset	BERKSHIRE HATHAWAY INC-CL B	23.0	I-ORG
Management	BERKSHIRE HATHAWAY INC-CL B	23.0	I-ORG
which	BERKSHIRE HATHAWAY INC-CL B	23.0	O
managed	BERKSHIRE HATHAWAY INC-CL B	23.0	O
Emerald	BERKSHIRE HATHAWAY INC-CL B	23.0	B-ORG
Partners	BERKSHIRE HATHAWAY INC-CL B	23.0	I-ORG
L.P.	BERKSHIRE HATHAWAY INC-CL B	23.0	I-ORG
,	BERKSHIRE HATHAWAY INC-CL B	23.0	O
an	BERKSHIRE HATHAWAY INC-CL B	23.0	O
investment	BERKSHIRE HATHAWAY INC-CL B	23.0	O
partnership	BERKSHIRE HATHAWAY INC-CL B	23.0	O
.	BERKSHIRE HATHAWAY INC-CL B	23.0	O
			
Ms.	BERKSHIRE HATHAWAY INC-CL B	23.0	O
Witmer	BERKSHIRE HATHAWAY INC-CL B	23.0	B-PERSON
is	BERKSHIRE HATHAWAY INC-CL B	23.0	O
a	BERKSHIRE HATHAWAY INC-CL B	23.0	O
director	BERKSHIRE HATHAWAY INC-CL B	23.0	B-TITLE
of	BERKSHIRE HATHAWAY INC-CL B	23.0	O
University	BERKSHIRE HATHAWAY INC-CL B	23.0	B-ORG
of	BERKSHIRE HATHAWAY INC-CL B	23.0	I-ORG
Virginia	BERKSHIRE HATHAWAY INC-CL B	23.0	I-ORG
Investment	BERKSHIRE HATHAWAY INC-CL B	23.0	I-ORG
Management	BERKSHIRE HATHAWAY INC-CL B	23.0	I-ORG
Company	BERKSHIRE HATHAWAY INC-CL B	23.0	I-ORG
.	BERKSHIRE HATHAWAY INC-CL B	23.0	O
			
Additional	BERKSHIRE HATHAWAY INC-CL B	23.0	O
Qualifications	BERKSHIRE HATHAWAY INC-CL B	23.0	O
:	BERKSHIRE HATHAWAY INC-CL B	23.0	O
Meryl	BERKSHIRE HATHAWAY INC-CL B	23.0	B-PERSON
Witmer	BERKSHIRE HATHAWAY INC-CL B	23.0	I-PERSON
brings	BERKSHIRE HATHAWAY INC-CL B	23.0	O
to	BERKSHIRE HATHAWAY INC-CL B	23.0	O
the	BERKSHIRE HATHAWAY INC-CL B	23.0	O
Board	BERKSHIRE HATHAWAY INC-CL B	23.0	B-ORG
her	BERKSHIRE HATHAWAY INC-CL B	23.0	O
experience	BERKSHIRE HATHAWAY INC-CL B	23.0	O
and	BERKSHIRE HATHAWAY INC-CL B	23.0	O
financial	BERKSHIRE HATHAWAY INC-CL B	23.0	O
expertise	BERKSHIRE HATHAWAY INC-CL B	23.0	O
as	BERKSHIRE HATHAWAY INC-CL B	23.0	O
a	BERKSHIRE HATHAWAY INC-CL B	23.0	O
manager	BERKSHIRE HATHAWAY INC-CL B	23.0	O
of	BERKSHIRE HATHAWAY INC-CL B	23.0	O
an	BERKSHIRE HATHAWAY INC-CL B	23.0	O
investment	BERKSHIRE HATHAWAY INC-CL B	23.0	O
fund	BERKSHIRE HATHAWAY INC-CL B	23.0	O
.	BERKSHIRE HATHAWAY INC-CL B	23.0	O
			
MARY	JOHNSON & JOHNSON	24.0	B-PERSON
C.	JOHNSON & JOHNSON	24.0	I-PERSON
BECKERLE	JOHNSON & JOHNSON	24.0	I-PERSON
,	JOHNSON & JOHNSON	24.0	O
Ph.D	JOHNSON & JOHNSON	24.0	B-TITLE
.	JOHNSON & JOHNSON	24.0	O
			
Independent	JOHNSON & JOHNSON	24.0	B-TITLE
Director	JOHNSON & JOHNSON	24.0	I-TITLE
.	JOHNSON & JOHNSON	24.0	O
			
Primary	JOHNSON & JOHNSON	24.0	O
Occupation	JOHNSON & JOHNSON	24.0	O
:	JOHNSON & JOHNSON	24.0	O
Chief	JOHNSON & JOHNSON	24.0	B-TITLE
Executive	JOHNSON & JOHNSON	24.0	I-TITLE
Officer	JOHNSON & JOHNSON	24.0	I-TITLE
,	JOHNSON & JOHNSON	24.0	O
Huntsman	JOHNSON & JOHNSON	24.0	B-ORG
Cancer	JOHNSON & JOHNSON	24.0	I-ORG
Institute	JOHNSON & JOHNSON	24.0	I-ORG
at	JOHNSON & JOHNSON	24.0	O
the	JOHNSON & JOHNSON	24.0	O
University	JOHNSON & JOHNSON	24.0	B-ORG
of	JOHNSON & JOHNSON	24.0	I-ORG
Utah	JOHNSON & JOHNSON	24.0	B-ORG
;	JOHNSON & JOHNSON	24.0	O
Distinguished	JOHNSON & JOHNSON	24.0	B-TITLE
Professor	JOHNSON & JOHNSON	24.0	I-TITLE
of	JOHNSON & JOHNSON	24.0	I-TITLE
Biology	JOHNSON & JOHNSON	24.0	I-TITLE
,	JOHNSON & JOHNSON	24.0	O
College	JOHNSON & JOHNSON	24.0	B-ORG
of	JOHNSON & JOHNSON	24.0	I-ORG
Science	JOHNSON & JOHNSON	24.0	I-ORG
,	JOHNSON & JOHNSON	24.0	O
University	JOHNSON & JOHNSON	24.0	B-ORG
of	JOHNSON & JOHNSON	24.0	I-ORG
Utah	JOHNSON & JOHNSON	24.0	I-ORG
.	JOHNSON & JOHNSON	24.0	O
			
Skills	JOHNSON & JOHNSON	24.0	O
and	JOHNSON & JOHNSON	24.0	O
Qualifications	JOHNSON & JOHNSON	24.0	O
:	JOHNSON & JOHNSON	24.0	O
With	JOHNSON & JOHNSON	24.0	O
her	JOHNSON & JOHNSON	24.0	O
expertise	JOHNSON & JOHNSON	24.0	O
in	JOHNSON & JOHNSON	24.0	O
scientific	JOHNSON & JOHNSON	24.0	O
research	JOHNSON & JOHNSON	24.0	O
and	JOHNSON & JOHNSON	24.0	O
organizational	JOHNSON & JOHNSON	24.0	O
management	JOHNSON & JOHNSON	24.0	O
in	JOHNSON & JOHNSON	24.0	O
the	JOHNSON & JOHNSON	24.0	O
healthcare	JOHNSON & JOHNSON	24.0	O
arena	JOHNSON & JOHNSON	24.0	O
,	JOHNSON & JOHNSON	24.0	O
and	JOHNSON & JOHNSON	24.0	O
her	JOHNSON & JOHNSON	24.0	O
active	JOHNSON & JOHNSON	24.0	O
participation	JOHNSON & JOHNSON	24.0	O
in	JOHNSON & JOHNSON	24.0	O
national	JOHNSON & JOHNSON	24.0	O
and	JOHNSON & JOHNSON	24.0	O
international	JOHNSON & JOHNSON	24.0	O
scientific	JOHNSON & JOHNSON	24.0	O
affairs	JOHNSON & JOHNSON	24.0	O
,	JOHNSON & JOHNSON	24.0	O
Dr.	JOHNSON & JOHNSON	24.0	O
Beckerle	JOHNSON & JOHNSON	24.0	B-PERSON
provides	JOHNSON & JOHNSON	24.0	O
a	JOHNSON & JOHNSON	24.0	O
perspective	JOHNSON & JOHNSON	24.0	O
crucial	JOHNSON & JOHNSON	24.0	O
to	JOHNSON & JOHNSON	24.0	O
a	JOHNSON & JOHNSON	24.0	O
global	JOHNSON & JOHNSON	24.0	O
healthcare	JOHNSON & JOHNSON	24.0	O
company	JOHNSON & JOHNSON	24.0	O
.	JOHNSON & JOHNSON	24.0	O
			
Background	JOHNSON & JOHNSON	24.0	O
:	JOHNSON & JOHNSON	24.0	O
Director	JOHNSON & JOHNSON	24.0	B-TITLE
since	JOHNSON & JOHNSON	24.0	O
2015	JOHNSON & JOHNSON	24.0	B-DATE
.	JOHNSON & JOHNSON	24.0	O
			
Dr.	JOHNSON & JOHNSON	24.0	O
Beckerle	JOHNSON & JOHNSON	24.0	B-PERSON
,	JOHNSON & JOHNSON	24.0	O
age	JOHNSON & JOHNSON	24.0	B-DATE
64	JOHNSON & JOHNSON	24.0	I-DATE
,	JOHNSON & JOHNSON	24.0	O
has	JOHNSON & JOHNSON	24.0	O
served	JOHNSON & JOHNSON	24.0	O
as	JOHNSON & JOHNSON	24.0	O
CEO	JOHNSON & JOHNSON	24.0	B-TITLE
of	JOHNSON & JOHNSON	24.0	O
Huntsman	JOHNSON & JOHNSON	24.0	B-ORG
Cancer	JOHNSON & JOHNSON	24.0	I-ORG
Institute	JOHNSON & JOHNSON	24.0	I-ORG
at	JOHNSON & JOHNSON	24.0	O
the	JOHNSON & JOHNSON	24.0	O
University	JOHNSON & JOHNSON	24.0	B-ORG
of	JOHNSON & JOHNSON	24.0	I-ORG
Utah	JOHNSON & JOHNSON	24.0	I-ORG
since	JOHNSON & JOHNSON	24.0	O
2006	JOHNSON & JOHNSON	24.0	B-DATE
.	JOHNSON & JOHNSON	24.0	O
			
She	JOHNSON & JOHNSON	24.0	O
is	JOHNSON & JOHNSON	24.0	O
the	JOHNSON & JOHNSON	24.0	O
associate	JOHNSON & JOHNSON	24.0	B-TITLE
vice	JOHNSON & JOHNSON	24.0	I-TITLE
president	JOHNSON & JOHNSON	24.0	I-TITLE
for	JOHNSON & JOHNSON	24.0	O
cancer	JOHNSON & JOHNSON	24.0	O
affairs	JOHNSON & JOHNSON	24.0	O
and	JOHNSON & JOHNSON	24.0	O
a	JOHNSON & JOHNSON	24.0	O
distinguished	JOHNSON & JOHNSON	24.0	B-TITLE
professor	JOHNSON & JOHNSON	24.0	I-TITLE
of	JOHNSON & JOHNSON	24.0	I-TITLE
biology	JOHNSON & JOHNSON	24.0	I-TITLE
and	JOHNSON & JOHNSON	24.0	I-TITLE
oncological	JOHNSON & JOHNSON	24.0	I-TITLE
sciences	JOHNSON & JOHNSON	24.0	I-TITLE
at	JOHNSON & JOHNSON	24.0	O
the	JOHNSON & JOHNSON	24.0	O
University	JOHNSON & JOHNSON	24.0	B-ORG
of	JOHNSON & JOHNSON	24.0	I-ORG
Utah	JOHNSON & JOHNSON	24.0	O
.	JOHNSON & JOHNSON	24.0	O
			
Dr.	JOHNSON & JOHNSON	24.0	O
Beckerle	JOHNSON & JOHNSON	24.0	B-PERSON
joined	JOHNSON & JOHNSON	24.0	O
the	JOHNSON & JOHNSON	24.0	O
faculty	JOHNSON & JOHNSON	24.0	O
of	JOHNSON & JOHNSON	24.0	O
the	JOHNSON & JOHNSON	24.0	O
University	JOHNSON & JOHNSON	24.0	B-ORG
of	JOHNSON & JOHNSON	24.0	I-ORG
Utah	JOHNSON & JOHNSON	24.0	I-ORG
in	JOHNSON & JOHNSON	24.0	O
1986	JOHNSON & JOHNSON	24.0	B-DATE
and	JOHNSON & JOHNSON	24.0	O
currently	JOHNSON & JOHNSON	24.0	O
holds	JOHNSON & JOHNSON	24.0	O
the	JOHNSON & JOHNSON	24.0	O
Jon	JOHNSON & JOHNSON	24.0	B-PRODUCT
M.	JOHNSON & JOHNSON	24.0	I-PRODUCT
Huntsman	JOHNSON & JOHNSON	24.0	I-PRODUCT
Presidential	JOHNSON & JOHNSON	24.0	I-PRODUCT
Endowed	JOHNSON & JOHNSON	24.0	I-PRODUCT
Chair	JOHNSON & JOHNSON	24.0	I-PRODUCT
.	JOHNSON & JOHNSON	24.0	O
			
Dr.	JOHNSON & JOHNSON	24.0	O
Beckerle	JOHNSON & JOHNSON	24.0	B-PERSON
has	JOHNSON & JOHNSON	24.0	O
served	JOHNSON & JOHNSON	24.0	O
on	JOHNSON & JOHNSON	24.0	O
the	JOHNSON & JOHNSON	24.0	O
National	JOHNSON & JOHNSON	24.0	B-ORG
Institute	JOHNSON & JOHNSON	24.0	I-ORG
of	JOHNSON & JOHNSON	24.0	I-ORG
Health	JOHNSON & JOHNSON	24.0	I-ORG
(	JOHNSON & JOHNSON	24.0	O
NIH	JOHNSON & JOHNSON	24.0	B-ORG
)	JOHNSON & JOHNSON	24.0	O
Advisory	JOHNSON & JOHNSON	24.0	B-ORG
Committee	JOHNSON & JOHNSON	24.0	I-ORG
to	JOHNSON & JOHNSON	24.0	I-ORG
the	JOHNSON & JOHNSON	24.0	I-ORG
Director	JOHNSON & JOHNSON	24.0	I-ORG
,	JOHNSON & JOHNSON	24.0	O
on	JOHNSON & JOHNSON	24.0	O
the	JOHNSON & JOHNSON	24.0	O
Board	JOHNSON & JOHNSON	24.0	B-ORG
of	JOHNSON & JOHNSON	24.0	I-ORG
Directors	JOHNSON & JOHNSON	24.0	I-ORG
of	JOHNSON & JOHNSON	24.0	O
the	JOHNSON & JOHNSON	24.0	O
American	JOHNSON & JOHNSON	24.0	B-ORG
Association	JOHNSON & JOHNSON	24.0	I-ORG
for	JOHNSON & JOHNSON	24.0	I-ORG
Cancer	JOHNSON & JOHNSON	24.0	I-ORG
Research	JOHNSON & JOHNSON	24.0	I-ORG
,	JOHNSON & JOHNSON	24.0	O
as	JOHNSON & JOHNSON	24.0	O
president	JOHNSON & JOHNSON	24.0	B-TITLE
of	JOHNSON & JOHNSON	24.0	O
the	JOHNSON & JOHNSON	24.0	O
American	JOHNSON & JOHNSON	24.0	B-ORG
Society	JOHNSON & JOHNSON	24.0	I-ORG
for	JOHNSON & JOHNSON	24.0	I-ORG
Cell	JOHNSON & JOHNSON	24.0	I-ORG
Biology	JOHNSON & JOHNSON	24.0	I-ORG
,	JOHNSON & JOHNSON	24.0	O
and	JOHNSON & JOHNSON	24.0	O
as	JOHNSON & JOHNSON	24.0	O
the	JOHNSON & JOHNSON	24.0	O
Chair	JOHNSON & JOHNSON	24.0	B-TITLE
of	JOHNSON & JOHNSON	24.0	O
the	JOHNSON & JOHNSON	24.0	O
American	JOHNSON & JOHNSON	24.0	B-ORG
Cancer	JOHNSON & JOHNSON	24.0	I-ORG
Society	JOHNSON & JOHNSON	24.0	I-ORG
Council	JOHNSON & JOHNSON	24.0	I-ORG
for	JOHNSON & JOHNSON	24.0	I-ORG
Extramural	JOHNSON & JOHNSON	24.0	I-ORG
Grants	JOHNSON & JOHNSON	24.0	I-ORG
.	JOHNSON & JOHNSON	24.0	O
			
She	JOHNSON & JOHNSON	24.0	O
currently	JOHNSON & JOHNSON	24.0	O
serves	JOHNSON & JOHNSON	24.0	O
on	JOHNSON & JOHNSON	24.0	O
a	JOHNSON & JOHNSON	24.0	O
number	JOHNSON & JOHNSON	24.0	O
of	JOHNSON & JOHNSON	24.0	O
scientific	JOHNSON & JOHNSON	24.0	O
advisory	JOHNSON & JOHNSON	24.0	O
boards	JOHNSON & JOHNSON	24.0	O
,	JOHNSON & JOHNSON	24.0	O
including	JOHNSON & JOHNSON	24.0	O
the	JOHNSON & JOHNSON	24.0	O
Medical	JOHNSON & JOHNSON	24.0	B-ORG
Advisory	JOHNSON & JOHNSON	24.0	I-ORG
Board	JOHNSON & JOHNSON	24.0	I-ORG
of	JOHNSON & JOHNSON	24.0	O
the	JOHNSON & JOHNSON	24.0	O
Howard	JOHNSON & JOHNSON	24.0	B-ORG
Hughes	JOHNSON & JOHNSON	24.0	I-ORG
Medical	JOHNSON & JOHNSON	24.0	I-ORG
Institute	JOHNSON & JOHNSON	24.0	I-ORG
,	JOHNSON & JOHNSON	24.0	O
and	JOHNSON & JOHNSON	24.0	O
the	JOHNSON & JOHNSON	24.0	O
Scientific	JOHNSON & JOHNSON	24.0	B-ORG
Advisory	JOHNSON & JOHNSON	24.0	I-ORG
Boards	JOHNSON & JOHNSON	24.0	I-ORG
of	JOHNSON & JOHNSON	24.0	O
the	JOHNSON & JOHNSON	24.0	O
National	JOHNSON & JOHNSON	24.0	B-ORG
Center	JOHNSON & JOHNSON	24.0	I-ORG
for	JOHNSON & JOHNSON	24.0	I-ORG
Biological	JOHNSON & JOHNSON	24.0	I-ORG
Sciences	JOHNSON & JOHNSON	24.0	I-ORG
at	JOHNSON & JOHNSON	24.0	O
the	JOHNSON & JOHNSON	24.0	O
Tata	JOHNSON & JOHNSON	24.0	B-ORG
Institute	JOHNSON & JOHNSON	24.0	I-ORG
of	JOHNSON & JOHNSON	24.0	I-ORG
Fundamental	JOHNSON & JOHNSON	24.0	I-ORG
Research	JOHNSON & JOHNSON	24.0	I-ORG
in	JOHNSON & JOHNSON	24.0	O
India	JOHNSON & JOHNSON	24.0	B-GPE
,	JOHNSON & JOHNSON	24.0	O
the	JOHNSON & JOHNSON	24.0	O
Mechanobiology	JOHNSON & JOHNSON	24.0	B-ORG
Institute	JOHNSON & JOHNSON	24.0	I-ORG
in	JOHNSON & JOHNSON	24.0	O
Singapore	JOHNSON & JOHNSON	24.0	B-GPE
,	JOHNSON & JOHNSON	24.0	O
and	JOHNSON & JOHNSON	24.0	O
the	JOHNSON & JOHNSON	24.0	O
Dana	JOHNSON & JOHNSON	24.0	B-ORG
Farber/Harvard	JOHNSON & JOHNSON	24.0	I-ORG
Cancer	JOHNSON & JOHNSON	24.0	I-ORG
Center	JOHNSON & JOHNSON	24.0	I-ORG
.	JOHNSON & JOHNSON	24.0	O
			
Dr.	JOHNSON & JOHNSON	24.0	O
Beckerle	JOHNSON & JOHNSON	24.0	B-PERSON
held	JOHNSON & JOHNSON	24.0	O
a	JOHNSON & JOHNSON	24.0	O
Guggenheim	JOHNSON & JOHNSON	24.0	B-PRODUCT
Fellowship	JOHNSON & JOHNSON	24.0	I-PRODUCT
at	JOHNSON & JOHNSON	24.0	O
the	JOHNSON & JOHNSON	24.0	O
Curie	JOHNSON & JOHNSON	24.0	B-ORG
Institute	JOHNSON & JOHNSON	24.0	I-ORG
in	JOHNSON & JOHNSON	24.0	O
Paris	JOHNSON & JOHNSON	24.0	B-GPE
,	JOHNSON & JOHNSON	24.0	O
received	JOHNSON & JOHNSON	24.0	O
the	JOHNSON & JOHNSON	24.0	O
Utah	JOHNSON & JOHNSON	24.0	B-PRODUCT
Governor	JOHNSON & JOHNSON	24.0	I-PRODUCT
s	JOHNSON & JOHNSON	24.0	I-PRODUCT
Medal	JOHNSON & JOHNSON	24.0	I-PRODUCT
for	JOHNSON & JOHNSON	24.0	I-PRODUCT
Science	JOHNSON & JOHNSON	24.0	I-PRODUCT
and	JOHNSON & JOHNSON	24.0	I-PRODUCT
Technology	JOHNSON & JOHNSON	24.0	I-PRODUCT
in	JOHNSON & JOHNSON	24.0	O
2001	JOHNSON & JOHNSON	24.0	B-DATE
,	JOHNSON & JOHNSON	24.0	O
the	JOHNSON & JOHNSON	24.0	O
Sword	JOHNSON & JOHNSON	24.0	B-PRODUCT
of	JOHNSON & JOHNSON	24.0	I-PRODUCT
Hope	JOHNSON & JOHNSON	24.0	I-PRODUCT
Award	JOHNSON & JOHNSON	24.0	I-PRODUCT
from	JOHNSON & JOHNSON	24.0	O
the	JOHNSON & JOHNSON	24.0	O
American	JOHNSON & JOHNSON	24.0	B-ORG
Cancer	JOHNSON & JOHNSON	24.0	I-ORG
Society	JOHNSON & JOHNSON	24.0	I-ORG
in	JOHNSON & JOHNSON	24.0	O
2004	JOHNSON & JOHNSON	24.0	B-DATE
and	JOHNSON & JOHNSON	24.0	O
is	JOHNSON & JOHNSON	24.0	O
an	JOHNSON & JOHNSON	24.0	O
elected	JOHNSON & JOHNSON	24.0	B-TITLE
Fellow	JOHNSON & JOHNSON	24.0	I-TITLE
of	JOHNSON & JOHNSON	24.0	O
the	JOHNSON & JOHNSON	24.0	O
American	JOHNSON & JOHNSON	24.0	B-ORG
Academy	JOHNSON & JOHNSON	24.0	I-ORG
of	JOHNSON & JOHNSON	24.0	I-ORG
Arts	JOHNSON & JOHNSON	24.0	I-ORG
and	JOHNSON & JOHNSON	24.0	I-ORG
Sciences	JOHNSON & JOHNSON	24.0	I-ORG
and	JOHNSON & JOHNSON	24.0	O
the	JOHNSON & JOHNSON	24.0	O
American	JOHNSON & JOHNSON	24.0	B-ORG
Philosophical	JOHNSON & JOHNSON	24.0	I-ORG
Society	JOHNSON & JOHNSON	24.0	I-ORG
.	JOHNSON & JOHNSON	24.0	O
			
Dr.	JOHNSON & JOHNSON	24.0	O
Beckerle	JOHNSON & JOHNSON	24.0	B-PERSON
was	JOHNSON & JOHNSON	24.0	O
also	JOHNSON & JOHNSON	24.0	O
named	JOHNSON & JOHNSON	24.0	O
a	JOHNSON & JOHNSON	24.0	O
National	JOHNSON & JOHNSON	24.0	B-ORG
Association	JOHNSON & JOHNSON	24.0	I-ORG
of	JOHNSON & JOHNSON	24.0	I-ORG
Corporate	JOHNSON & JOHNSON	24.0	I-ORG
Directors	JOHNSON & JOHNSON	24.0	I-ORG
(	JOHNSON & JOHNSON	24.0	O
NACD	JOHNSON & JOHNSON	24.0	B-ORG
)	JOHNSON & JOHNSON	24.0	O
Governance	JOHNSON & JOHNSON	24.0	B-TITLE
Fellow	JOHNSON & JOHNSON	24.0	I-TITLE
in	JOHNSON & JOHNSON	24.0	O
2012	JOHNSON & JOHNSON	24.0	B-DATE
.	JOHNSON & JOHNSON	24.0	O
			
In	JOHNSON & JOHNSON	24.0	O
2018	JOHNSON & JOHNSON	24.0	B-DATE
,	JOHNSON & JOHNSON	24.0	O
Dr.	JOHNSON & JOHNSON	24.0	O
Beckerle	JOHNSON & JOHNSON	24.0	B-PERSON
received	JOHNSON & JOHNSON	24.0	O
the	JOHNSON & JOHNSON	24.0	O
Alfred	JOHNSON & JOHNSON	24.0	B-PRODUCT
G.	JOHNSON & JOHNSON	24.0	I-PRODUCT
Knudson	JOHNSON & JOHNSON	24.0	I-PRODUCT
Award	JOHNSON & JOHNSON	24.0	I-PRODUCT
in	JOHNSON & JOHNSON	24.0	I-PRODUCT
Cancer	JOHNSON & JOHNSON	24.0	I-PRODUCT
Genetics	JOHNSON & JOHNSON	24.0	I-PRODUCT
from	JOHNSON & JOHNSON	24.0	O
the	JOHNSON & JOHNSON	24.0	O
National	JOHNSON & JOHNSON	24.0	B-ORG
Cancer	JOHNSON & JOHNSON	24.0	I-ORG
Institute	JOHNSON & JOHNSON	24.0	I-ORG
(	JOHNSON & JOHNSON	24.0	O
NCI	JOHNSON & JOHNSON	24.0	B-ORG
)	JOHNSON & JOHNSON	24.0	O
.Current	JOHNSON & JOHNSON	24.0	O
Committees	JOHNSON & JOHNSON	24.0	O
:	JOHNSON & JOHNSON	24.0	O
Chairman	JOHNSON & JOHNSON	24.0	B-TITLE
,	JOHNSON & JOHNSON	24.0	O
Science	JOHNSON & JOHNSON	24.0	B-ORG
,	JOHNSON & JOHNSON	24.0	I-ORG
Technology	JOHNSON & JOHNSON	24.0	I-ORG
&	JOHNSON & JOHNSON	24.0	I-ORG
Sustainability	JOHNSON & JOHNSON	24.0	I-ORG
.	JOHNSON & JOHNSON	24.0	O
			
Member	JOHNSON & JOHNSON	24.0	B-TITLE
,	JOHNSON & JOHNSON	24.0	O
Regulatory	JOHNSON & JOHNSON	24.0	B-ORG
Compliance	JOHNSON & JOHNSON	24.0	I-ORG
.	JOHNSON & JOHNSON	24.0	O
			
Other	JOHNSON & JOHNSON	24.0	O
Public	JOHNSON & JOHNSON	24.0	O
Board	JOHNSON & JOHNSON	24.0	O
Service	JOHNSON & JOHNSON	24.0	O
:	JOHNSON & JOHNSON	24.0	O
Huntsman	JOHNSON & JOHNSON	24.0	B-ORG
Corporation	JOHNSON & JOHNSON	24.0	I-ORG
(	JOHNSON & JOHNSON	24.0	O
since	JOHNSON & JOHNSON	24.0	O
2011	JOHNSON & JOHNSON	24.0	B-DATE
)	JOHNSON & JOHNSON	24.0	O
.	JOHNSON & JOHNSON	24.0	O
			
D.	JOHNSON & JOHNSON	25.0	B-DATE
SCOTT	JOHNSON & JOHNSON	25.0	I-DATE
DAVIS	JOHNSON & JOHNSON	25.0	I-DATE
-	JOHNSON & JOHNSON	25.0	O
Independent	JOHNSON & JOHNSON	25.0	B-TITLE
Director	JOHNSON & JOHNSON	25.0	I-TITLE
.	JOHNSON & JOHNSON	25.0	O
			
Primary	JOHNSON & JOHNSON	25.0	O
Occupation	JOHNSON & JOHNSON	25.0	O
:	JOHNSON & JOHNSON	25.0	O
Former	JOHNSON & JOHNSON	25.0	B-TITLE
Chairman	JOHNSON & JOHNSON	25.0	I-TITLE
and	JOHNSON & JOHNSON	25.0	O
Chief	JOHNSON & JOHNSON	25.0	B-TITLE
Executive	JOHNSON & JOHNSON	25.0	I-TITLE
Officer	JOHNSON & JOHNSON	25.0	I-TITLE
,	JOHNSON & JOHNSON	25.0	O
United	JOHNSON & JOHNSON	25.0	B-ORG
Parcel	JOHNSON & JOHNSON	25.0	I-ORG
Service	JOHNSON & JOHNSON	25.0	I-ORG
,	JOHNSON & JOHNSON	25.0	I-ORG
Inc	JOHNSON & JOHNSON	25.0	I-ORG
.	JOHNSON & JOHNSON	25.0	O
			
Skills	JOHNSON & JOHNSON	25.0	O
and	JOHNSON & JOHNSON	25.0	O
Qualifications	JOHNSON & JOHNSON	25.0	O
:	JOHNSON & JOHNSON	25.0	O
Having	JOHNSON & JOHNSON	25.0	O
served	JOHNSON & JOHNSON	25.0	O
as	JOHNSON & JOHNSON	25.0	O
Chairman	JOHNSON & JOHNSON	25.0	B-TITLE
and	JOHNSON & JOHNSON	25.0	O
CEO	JOHNSON & JOHNSON	25.0	B-TITLE
of	JOHNSON & JOHNSON	25.0	O
the	JOHNSON & JOHNSON	25.0	O
world	JOHNSON & JOHNSON	25.0	O
s	JOHNSON & JOHNSON	25.0	O
largest	JOHNSON & JOHNSON	25.0	O
publicly-traded	JOHNSON & JOHNSON	25.0	O
logistics	JOHNSON & JOHNSON	25.0	O
company	JOHNSON & JOHNSON	25.0	O
,	JOHNSON & JOHNSON	25.0	O
and	JOHNSON & JOHNSON	25.0	O
given	JOHNSON & JOHNSON	25.0	O
his	JOHNSON & JOHNSON	25.0	O
knowledge	JOHNSON & JOHNSON	25.0	O
and	JOHNSON & JOHNSON	25.0	O
passion	JOHNSON & JOHNSON	25.0	O
for	JOHNSON & JOHNSON	25.0	O
emerging	JOHNSON & JOHNSON	25.0	O
markets	JOHNSON & JOHNSON	25.0	O
and	JOHNSON & JOHNSON	25.0	O
international	JOHNSON & JOHNSON	25.0	O
