token	label	director	company
['Skills', 'and', 'Qualifications', ':', 'Having', 'served', 'for', 'more', 'than', 'three', 'decades', 'in', 'executive', 'and', 'operational', 'roles', 'of', 'a', 'global', 'security', ',', 'aerospace', 'and', 'advanced', 'technology', 'company', 'with', 'worldwide', 'interests', ',', 'Ms.', 'Hewson', 'will', 'bring', 'to', 'our', 'Board', 'vast', 'experience', ',', 'insight', 'and', 'knowledge', 'of', 'the', 'complexities', 'of', 'global', 'business', 'management', ',', 'strategic', 'planning', ',', 'cybersecurity', ',', 'finance', ',', 'supply', 'chain', ',', 'leveraged', 'services', ',', 'manufacturing', ',', 'government', 'relations', 'and', 'human', 'capital', 'management', ',', 'including', 'corporate', 'governance', 'and', 'audit', 'expertise', 'derived', 'from', 'service', 'on', 'boards', 'of', 'other', 'multinational', 'corporations', 'and', 'non-profit', 'organizations', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'I-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	28.0	JOHNSON & JOHNSON
['Background', ':', 'Ms.', 'Hewson', ',', 'age', '65', ',', 'has', 'served', 'since', 'January', '2014', 'as', 'Chairman', ',', 'President', 'and', 'Chief', 'Executive', 'Officer', 'of', 'Lockheed', 'Martin', 'Corporation', '(', 'aerospace', ')', ',', 'a', 'global', 'security', 'and', 'aerospace', 'company', 'principally', 'engaged', 'in', 'the', 'research', ',', 'design', ',', 'development', ',', 'manufacture', ',', 'integration', 'and', 'sustainment', 'of', 'advanced', 'technology', 'systems', ',', 'products', 'and', 'services', '.']	['O', 'O', 'O', 'B-PERSON', 'O', 'B-DATE', 'I-DATE', 'O', 'O', 'O', 'O', 'B-DATE', 'I-DATE', 'O', 'B-TITLE', 'O', 'B-TITLE', 'O', 'B-TITLE', 'I-TITLE', 'I-TITLE', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	28.0	JOHNSON & JOHNSON
['Ms.', 'Hewson', 'was', 'Chief', 'Executive', 'Officer', 'and', 'President', 'of', 'Lockheed', 'Martin', 'from', 'January', 'to', 'December', '2013', 'and', 'has', 'served', 'as', 'a', 'director', 'since', '2012', '.']	['O', 'B-PERSON', 'O', 'B-TITLE', 'I-TITLE', 'I-TITLE', 'O', 'B-TITLE', 'O', 'B-ORG', 'I-ORG', 'O', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'O', 'O', 'O', 'B-TITLE', 'O', 'B-DATE', 'O']	28.0	JOHNSON & JOHNSON
['Ms.', 'Hewson', 'currently', 'serves', 'on', 'the', 'University', 'of', 'Alabama', 's', 'Culverhouse', 'College', 'of', 'Commerce', 'Board', 'of', 'Visitors', 'and', 'its', 'President', 's', 'Cabinet', ';', 'the', 'Board', 'of', 'Governors', 'of', 'the', 'USO', ';', 'the', 'Board', 'of', 'Governors', 'of', 'the', 'Aerospace', 'Industries', 'Association', ';', 'the', 'Board', 'of', 'Directors', 'of', 'the', 'Congressional', 'Medal', 'of', 'Honor', 'Foundation', ';', 'the', 'Board', 'of', 'Directors', 'of', 'Catalyst', ',', 'Inc.', ';', 'the', 'Board', 'of', 'Directors', 'of', 'the', 'Business', 'Roundtable', ';', 'and', 'the', 'International', 'Advisory', 'Board', 'of', 'the', 'Atlantic', 'Council', '.']	['O', 'B-PERSON', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'B-TITLE', 'O', 'B-ORG', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'B-ORG', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'B-ORG', 'I-ORG', 'O']	28.0	JOHNSON & JOHNSON
['Ms.', 'Hewson', 'also', 'serves', 'on', 'the', 'Board', 'of', 'Trustees', 'for', 'King', 'Abdullah', 'University', 'of', 'Science', 'and', 'Technology', 'in', 'the', 'Kingdom', 'of', 'Saudi', 'Arabia', 'and', 'on', 'the', 'Board', 'of', 'Trustees', 'for', 'Khalifa', 'University', 'of', 'Science', 'and', 'Technology', 'in', 'the', 'United', 'Arab', 'Emirates', '.']	['O', 'B-PERSON', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'B-GPE', 'I-GPE', 'I-GPE', 'I-GPE', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'B-GPE', 'I-GPE', 'I-GPE', 'O']	28.0	JOHNSON & JOHNSON
['Director', 'Nominee', '-', 'Lockheed', 'Martin', 'Corporation', '(', 'since', '2014', ')', '.']	['B-TITLE', 'I-TITLE', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'B-DATE', 'O', 'O']	28.0	JOHNSON & JOHNSON
['MARK', 'B.', 'McCLELLAN', ',', 'M.D.', ',', 'Ph.D.', '-', 'Independent', 'Director', '.']	['B-PERSON', 'I-PERSON', 'I-PERSON', 'O', 'B-TITLE', 'O', 'B-TITLE', 'O', 'B-TITLE', 'I-TITLE', 'O']	29.0	JOHNSON & JOHNSON
['Primary', 'Occupation', ':', 'Director', ',', 'Duke-Robert', 'J.', 'Margolis', ',', 'MD', ',', 'Center', 'for', 'Health', 'Policy', '.']	['O', 'O', 'O', 'B-TITLE', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O']	29.0	JOHNSON & JOHNSON
['Skills', 'and', 'Qualifications', ':', 'With', 'his', 'extensive', 'experience', 'in', 'public', 'health', 'policy', ',', 'including', 'as', 'Commissioner', 'of', 'the', 'United', 'States', 'Food', 'and', 'Drug', 'Administration', 'and', 'Administrator', 'for', 'the', 'United', 'States', 'Centers', 'for', 'Medicare', '&', 'Medicaid', 'Services', ',', 'Dr.', 'McClellan', 'possesses', 'broad', 'knowledge', 'of', ',', 'and', 'unique', 'insights', 'into', ',', 'the', 'challenges', 'facing', 'the', 'healthcare', 'industry', ',', 'making', 'him', 'a', 'highly', 'valued', 'member', 'of', 'the', 'board', 'of', 'a', 'broad-based', 'healthcare', 'company', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-TITLE', 'O', 'O', 'B-GPE', 'I-GPE', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'B-TITLE', 'O', 'O', 'B-GPE', 'I-GPE', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O']	29.0	JOHNSON & JOHNSON
['Dr.', 'McClellan', ',', 'age', '55', ',', 'became', 'the', 'inaugural', 'Director', 'of', 'the', 'Duke-Robert', 'J.', 'Margolis', ',', 'MD', ',', 'Center', 'for', 'Health', 'Policy', 'and', 'the', 'Margolis', 'Professor', 'of', 'Business', ',', 'Medicine', 'and', 'Policy', 'at', 'Duke', 'University', 'in', 'January', '2016', '.']	['O', 'B-PERSON', 'O', 'B-DATE', 'I-DATE', 'O', 'O', 'O', 'O', 'B-TITLE', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'B-TITLE', 'I-TITLE', 'I-TITLE', 'I-TITLE', 'I-TITLE', 'I-TITLE', 'I-TITLE', 'I-TITLE', 'O', 'B-ORG', 'I-ORG', 'O', 'B-DATE', 'I-DATE', 'O']	29.0	JOHNSON & JOHNSON
['He', 'is', 'also', 'a', 'faculty', 'member', 'at', 'Dell', 'Medical', 'School', 'at', 'The', 'University', 'of', 'Texas', 'in', 'Austin', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'B-GPE', 'O']	29.0	JOHNSON & JOHNSON
['Previously', ',', 'he', 'served', 'from', '2007', 'to', '2015', 'as', 'a', 'Senior', 'Fellow', 'in', 'Economic', 'Studies', 'and', 'as', 'Director', 'of', 'the', 'Initiatives', 'on', 'Value', 'and', 'Innovation', 'in', 'Health', 'Care', 'at', 'the', 'Brookings', 'Institution', '.']	['O', 'O', 'O', 'O', 'O', 'B-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'B-TITLE', 'I-TITLE', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'B-TITLE', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'B-ORG', 'I-ORG', 'O']	29.0	JOHNSON & JOHNSON
['Dr.', 'McClellan', 'served', 'as', 'Administrator', 'of', 'the', 'Centers', 'for', 'Medicare', '&', 'Medicaid', 'Services', 'for', 'the', 'U.S.', 'Department', 'of', 'Health', 'and', 'Human', 'Services', 'from', '2004', 'to', '2006', 'and', 'as', 'Commissioner', 'of', 'the', 'U.S.', 'Food', 'and', 'Drug', 'Administration', 'from', '2002', 'to', '2004', '.']	['O', 'B-PERSON', 'O', 'O', 'B-TITLE', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'B-GPE', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'B-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'B-TITLE', 'O', 'O', 'B-GPE', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'B-DATE', 'I-DATE', 'I-DATE', 'O']	29.0	JOHNSON & JOHNSON
['He', 'served', 'as', 'a', 'member', 'of', 'the', 'President', 's', 'Council', 'of', 'Economic', 'Advisers', 'and', 'as', 'senior', 'director', 'for', 'healthcare', 'policy', 'at', 'the', 'White', 'House', 'from', '2001', 'to', '2002', 'and', ',', 'during', 'President', 'Bill', 'Clinton', 's', 'administration', ',', 'held', 'the', 'position', 'of', 'Deputy', 'Assistant', 'Secretary', 'for', 'Economic', 'Policy', 'for', 'the', 'Department', 'of', 'the', 'Treasury', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'B-TITLE', 'I-TITLE', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'B-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'O', 'B-TITLE', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-TITLE', 'I-TITLE', 'I-TITLE', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O']	29.0	JOHNSON & JOHNSON
['Dr.', 'McClellan', 'previously', 'served', 'as', 'an', 'associate', 'professor', 'of', 'economics', 'and', 'medicine', 'with', 'tenure', 'at', 'Stanford', 'University', ',', 'where', 'he', 'also', 'directed', 'the', 'Program', 'on', 'Health', 'Outcomes', 'Research', '.']	['O', 'B-PERSON', 'O', 'O', 'O', 'O', 'B-TITLE', 'I-TITLE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O']	29.0	JOHNSON & JOHNSON
['Dr.', 'McClellan', 'is', 'the', 'founding', 'chair', 'and', 'a', 'current', 'board', 'member', 'of', 'the', 'Reagan-Udall', 'Foundation', 'for', 'the', 'U.S.', 'Food', 'and', 'Drug', 'Administration', ',', 'is', 'a', 'member', 'of', 'the', 'National', 'Academy', 'of', 'Medicine', 'and', 'chairs', 'the', 'Academy', 's', 'Leadership', 'Consortium', 'for', 'Value', 'and', 'Science-Driven', 'Health', 'Care', ',', 'and', 'co-chairs', 'the', 'guiding', 'committee', 'of', 'the', 'Health', 'Care', 'Payment', 'Learning', 'and', 'Action', 'Network', '.']	['O', 'B-PERSON', 'O', 'O', 'O', 'B-TITLE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'B-GPE', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'B-ORG', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O']	29.0	JOHNSON & JOHNSON
['Background', ':', 'Director', 'since', '2013', '.']	['O', 'O', 'B-TITLE', 'O', 'B-DATE', 'O']	29.0	JOHNSON & JOHNSON
['Current', 'Committees', ':', 'Member', ',', 'Regulatory', 'Compliance', '.', 'Member', ',', 'Science', ',', 'Technology', '&', 'Sustainability', '.']	['O', 'O', 'O', 'B-TITLE', 'O', 'B-ORG', 'I-ORG', 'O', 'B-TITLE', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O']	29.0	JOHNSON & JOHNSON
['Other', 'Public', 'Board', 'Service', ':', 'Cigna', 'Corporation', '(', 'since', '2018', ')', '.']	['O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'B-DATE', 'O', 'O']	29.0	JOHNSON & JOHNSON
['Recent', 'Past', 'Public', 'Board', 'Service', ':', 'Aviv', 'REIT', ',', 'Inc.', '(', '2013—2015', ')', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'B-DATE', 'O', 'O']	29.0	JOHNSON & JOHNSON
['ANNE', 'M.', 'MULCAHY', '-', 'Independent', 'Director', '.']	['B-PERSON', 'I-PERSON', 'I-PERSON', 'O', 'B-TITLE', 'I-TITLE', 'O']	30.0	JOHNSON & JOHNSON
['Primary', 'Occupation', ':', 'Former', 'Chairman', 'and', 'Chief', 'Executive', 'Officer', ',', 'Xerox', 'Corporation', '.']	['O', 'O', 'O', 'O', 'B-TITLE', 'O', 'B-TITLE', 'I-TITLE', 'I-TITLE', 'O', 'B-ORG', 'I-ORG', 'O']	30.0	JOHNSON & JOHNSON
['Skills', 'and', 'Qualifications', ':', 'Having', 'served', 'as', 'Chairman', 'and', 'CEO', 'of', 'a', 'large', ',', 'global', 'manufacturing', 'and', 'services', 'company', 'with', 'one', 'of', 'the', 'world', 's', 'most', 'recognized', 'brands', ',', 'Ms.', 'Mulcahy', 'provides', 'to', 'our', 'Board', 'valuable', 'insight', 'into', 'organizational', 'and', 'operational', 'management', 'issues', 'crucial', 'to', 'a', 'large', 'public', 'company', ',', 'as', 'well', 'as', 'a', 'strong', 'reputation', 'for', 'leadership', 'in', 'business', 'innovation', 'and', 'talent', 'development', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-TITLE', 'O', 'B-TITLE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	30.0	JOHNSON & JOHNSON
['Background', ':', 'Ms.', 'Mulcahy', ',', 'age', '66', ',', 'was', 'Chairman', 'and', 'Chief', 'Executive', 'Officer', 'of', 'Xerox', 'Corporation', '(', 'business', 'equipment', 'and', 'services', ')', 'until', 'July', '2009', ',', 'when', 'she', 'retired', 'as', 'CEO', 'after', 'eight', 'years', 'in', 'the', 'position', '.']	['O', 'O', 'O', 'B-PERSON', 'O', 'B-DATE', 'I-DATE', 'O', 'O', 'B-TITLE', 'O', 'B-TITLE', 'I-TITLE', 'I-TITLE', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'I-DATE', 'O', 'O', 'O', 'O', 'O', 'B-TITLE', 'O', 'B-DATE', 'I-DATE', 'O', 'O', 'O', 'O']	30.0	JOHNSON & JOHNSON
['Prior', 'to', 'serving', 'as', 'CEO', ',', 'Ms.', 'Mulcahy', 'was', 'President', 'and', 'Chief', 'Operating', 'Officer', 'of', 'Xerox', '.']	['O', 'O', 'O', 'O', 'B-TITLE', 'O', 'O', 'B-PERSON', 'O', 'B-TITLE', 'O', 'B-TITLE', 'I-TITLE', 'I-TITLE', 'O', 'B-ORG', 'O']	30.0	JOHNSON & JOHNSON
['She', 'also', 'served', 'as', 'President', 'of', 'Xerox', 's', 'General', 'Markets', 'Operations', ',', 'which', 'created', 'and', 'sold', 'products', 'for', 'reseller', ',', 'dealer', 'and', 'retail', 'channels', '.']	['O', 'O', 'O', 'O', 'B-TITLE', 'O', 'B-ORG', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	30.0	JOHNSON & JOHNSON
['Earlier', 'in', 'her', 'career', 'at', 'Xerox', ',', 'which', 'began', 'in', '1976', ',', 'Ms.', 'Mulcahy', 'served', 'as', 'Vice', 'President', 'for', 'Human', 'Resources', 'with', 'responsibility', 'for', 'compensation', ',', 'benefits', ',', 'human', 'resource', 'strategy', ',', 'labor', 'relations', ',', 'management', 'development', 'and', 'employee', 'training', ';', 'and', 'as', 'Vice', 'President', 'and', 'Staff', 'Officer', 'for', 'Customer', 'Operations', ',', 'covering', 'South', 'America', 'and', 'Central', 'America', ',', 'Europe', ',', 'Asia', 'and', 'Africa', '.']	['O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'B-DATE', 'O', 'O', 'B-PERSON', 'O', 'O', 'B-TITLE', 'I-TITLE', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-TITLE', 'I-TITLE', 'O', 'B-TITLE', 'I-TITLE', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'B-GPE', 'I-GPE', 'O', 'B-GPE', 'I-GPE', 'O', 'B-GPE', 'O', 'B-GPE', 'O', 'B-GPE', 'O']	30.0	JOHNSON & JOHNSON
['Ms.', 'Mulcahy', 'was', 'the', 'U.S.', 'Board', 'Chair', 'of', 'Save', 'the', 'Children', 'from', 'March', '2010', 'to', 'February', '2017', ',', 'and', 'was', 'reappointed', 'as', 'a', 'Board', 'member', 'in', 'February', '2018', '.']	['O', 'B-PERSON', 'O', 'O', 'B-GPE', 'B-TITLE', 'I-TITLE', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'B-TITLE', 'O', 'B-DATE', 'I-DATE', 'O']	30.0	JOHNSON & JOHNSON
['Director', 'since', '2009', ';', 'Lead', 'Director', 'since', '2012', '.']	['B-TITLE', 'O', 'B-DATE', 'O', 'B-TITLE', 'I-TITLE', 'O', 'B-DATE', 'O']	30.0	JOHNSON & JOHNSON
['Current', 'Committees', ':', 'Member', ',', 'Audit', '.']	['O', 'O', 'O', 'B-TITLE', 'O', 'B-ORG', 'O']	30.0	JOHNSON & JOHNSON
['Member', ',', 'Finance', '.']	['B-TITLE', 'O', 'B-ORG', 'O']	30.0	JOHNSON & JOHNSON
['Member', ',', 'Nominating', '&', 'Corporate', 'Governance', '.']	['B-TITLE', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O']	30.0	JOHNSON & JOHNSON
['Other', 'Public', 'Board', 'Service', ':', 'Graham', 'Holdings', 'Company', '(', 'since', '2008', ')', '.']	['O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'B-DATE', 'O', 'O']	30.0	JOHNSON & JOHNSON
['LPL', 'Financial', 'Holdings', 'Inc.', '(', 'since', '2013', ')', '.']	['B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'B-DATE', 'O', 'O']	30.0	JOHNSON & JOHNSON
['Williams-Sonoma', ',', 'Inc.', '(', 'since', '2018', ')', '.']	['B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'B-DATE', 'O', 'O']	30.0	JOHNSON & JOHNSON
['Recent', 'Past', 'Public', 'Board', 'Service', ':', 'Target', 'Corporation', '(', '1997—2017', ')', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'B-DATE', 'O', 'O']	30.0	JOHNSON & JOHNSON
['WILLIAM', 'D.', 'PEREZ', '-', 'Independent', 'Director', '.']	['B-PERSON', 'I-PERSON', 'I-PERSON', 'O', 'B-TITLE', 'I-TITLE', 'O']	31.0	JOHNSON & JOHNSON
['Primary', 'Occupation', ':', 'Retired', 'President', 'and', 'Chief', 'Executive', 'Officer', ',', 'Wm', '.', 'Wrigley', 'Jr.', 'Company', '.']	['O', 'O', 'O', 'O', 'B-TITLE', 'O', 'B-TITLE', 'I-TITLE', 'I-TITLE', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O']	31.0	JOHNSON & JOHNSON
['Skills', 'and', 'Qualifications', ':', 'With', 'his', 'experience', 'as', 'CEO', 'of', 'several', 'large', ',', 'consumer-focused', 'companies', 'across', 'a', 'wide', 'variety', 'of', 'industries', ',', 'Mr.', 'Perez', 'contributes', 'to', 'our', 'Board', 'significant', 'organizational', 'and', 'operational', 'management', 'skills', ',', 'combined', 'with', 'a', 'wealth', 'of', 'experience', 'in', 'global', ',', 'consumer-oriented', 'businesses', 'vital', 'to', 'a', 'large', 'public', 'company', 'in', 'the', 'consumer', 'products', 'space', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-TITLE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	31.0	JOHNSON & JOHNSON
['Background', ':', 'Mr.', 'Perez', ',', 'age', '71', ',', 'served', 'as', 'President', 'and', 'Chief', 'Executive', 'Officer', 'for', 'the', 'Wm', '.', 'Wrigley', 'Jr.', 'Company', '(', 'confectionary', 'and', 'chewing', 'gum', ')', 'from', '2006', 'to', '2008', '.']	['O', 'O', 'O', 'B-PERSON', 'O', 'B-DATE', 'I-DATE', 'O', 'O', 'O', 'B-TITLE', 'O', 'B-TITLE', 'I-TITLE', 'I-TITLE', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'I-DATE', 'I-DATE', 'O']	31.0	JOHNSON & JOHNSON
['He', 'was', 'a', 'Senior', 'Advisor', 'at', 'Greenhill', '&', 'Co.', ',', 'Inc.', 'from', '2010', 'to', '2017', '.']	['O', 'O', 'O', 'B-TITLE', 'I-TITLE', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'B-DATE', 'I-DATE', 'I-DATE', 'O']	31.0	JOHNSON & JOHNSON
['Before', 'joining', 'Wrigley', ',', 'Mr.', 'Perez', 'served', 'as', 'President', 'and', 'Chief', 'Executive', 'Officer', 'of', 'Nike', ',', 'Inc', '.']	['O', 'O', 'B-ORG', 'O', 'O', 'B-PERSON', 'O', 'O', 'B-TITLE', 'O', 'B-TITLE', 'I-TITLE', 'I-TITLE', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O']	31.0	JOHNSON & JOHNSON
['Previously', ',', 'he', 'spent', '34', 'years', 'with', 'S.C.', 'Johnson', '&', 'Son', ',', 'Inc.', ',', 'including', 'eight', 'years', 'as', 'its', 'President', 'and', 'Chief', 'Executive', 'Officer', '.']	['O', 'O', 'O', 'O', 'B-DATE', 'I-DATE', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'B-DATE', 'I-DATE', 'O', 'O', 'B-TITLE', 'O', 'B-TITLE', 'I-TITLE', 'I-TITLE', 'O']	31.0	JOHNSON & JOHNSON
['Mr.', 'Perez', 'is', 'a', 'Director', 'at', 'Northwestern', 'Memorial', 'Hospital.Director', 'since', '2007', '.']	['O', 'B-PERSON', 'O', 'O', 'B-TITLE', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'B-DATE', 'O']	31.0	JOHNSON & JOHNSON
['Current', 'Committees', ':', 'Chairman', ',', 'Nominating', '&', 'Corporate', 'Governance', 'Member', ',', 'Audit', '.']	['O', 'O', 'O', 'B-TITLE', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'B-TITLE', 'O', 'B-ORG', 'O']	31.0	JOHNSON & JOHNSON
