,x,y
180,"['Background', ':', 'Director', 'since', '2013', '.']","['O', 'O', 'U-TITLE', 'O', 'U-DATE', 'O']"
181,"['Current', 'Committees', ':', 'Member', ',', 'Regulatory', 'Compliance', '.', 'Member', ',', 'Science', ',', 'Technology', '&', 'Sustainability', '.']","['O', 'O', 'O', 'U-TITLE', 'O', 'B-ORG', 'L-ORG', 'O', 'U-TITLE', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'L-ORG', 'O']"
182,"['Other', 'Public', 'Board', 'Service', ':', 'Cigna', 'Corporation', '(', 'since', '2018', ')', '.']","['O', 'O', 'O', 'O', 'O', 'B-ORG', 'L-ORG', 'O', 'O', 'U-DATE', 'O', 'O']"
183,"['Recent', 'Past', 'Public', 'Board', 'Service', ':', 'Aviv', 'REIT', ',', 'Inc.', '(', '2013—2015', ')', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'L-ORG', 'O', 'U-DATE', 'O', 'O']"
184,"['ANNE', 'M.', 'MULCAHY', '-', 'Independent', 'Director', '.']","['B-PERSON', 'I-PERSON', 'L-PERSON', 'O', 'B-TITLE', 'L-TITLE', 'O']"
185,"['Primary', 'Occupation', ':', 'Former', 'Chairman', 'and', 'Chief', 'Executive', 'Officer', ',', 'Xerox', 'Corporation', '.']","['O', 'O', 'O', 'O', 'U-TITLE', 'O', 'B-TITLE', 'I-TITLE', 'L-TITLE', 'O', 'B-ORG', 'L-ORG', 'O']"
186,"['Skills', 'and', 'Qualifications', ':', 'Having', 'served', 'as', 'Chairman', 'and', 'CEO', 'of', 'a', 'large', ',', 'global', 'manufacturing', 'and', 'services', 'company', 'with', 'one', 'of', 'the', 'world', 's', 'most', 'recognized', 'brands', ',', 'Ms.', 'Mulcahy', 'provides', 'to', 'our', 'Board', 'valuable', 'insight', 'into', 'organizational', 'and', 'operational', 'management', 'issues', 'crucial', 'to', 'a', 'large', 'public', 'company', ',', 'as', 'well', 'as', 'a', 'strong', 'reputation', 'for', 'leadership', 'in', 'business', 'innovation', 'and', 'talent', 'development', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'U-TITLE', 'O', 'U-TITLE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'U-PERSON', 'O', 'O', 'O', 'U-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
187,"['Background', ':', 'Ms.', 'Mulcahy', ',', 'age', '66', ',', 'was', 'Chairman', 'and', 'Chief', 'Executive', 'Officer', 'of', 'Xerox', 'Corporation', '(', 'business', 'equipment', 'and', 'services', ')', 'until', 'July', '2009', ',', 'when', 'she', 'retired', 'as', 'CEO', 'after', 'eight', 'years', 'in', 'the', 'position', '.']","['O', 'O', 'O', 'U-PERSON', 'O', 'B-DATE', 'L-DATE', 'O', 'O', 'U-TITLE', 'O', 'B-TITLE', 'I-TITLE', 'L-TITLE', 'O', 'B-ORG', 'L-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'L-DATE', 'O', 'O', 'O', 'O', 'O', 'U-TITLE', 'O', 'B-DATE', 'L-DATE', 'O', 'O', 'O', 'O']"
188,"['Prior', 'to', 'serving', 'as', 'CEO', ',', 'Ms.', 'Mulcahy', 'was', 'President', 'and', 'Chief', 'Operating', 'Officer', 'of', 'Xerox', '.']","['O', 'O', 'O', 'O', 'U-TITLE', 'O', 'O', 'U-PERSON', 'O', 'U-TITLE', 'O', 'B-TITLE', 'I-TITLE', 'L-TITLE', 'O', 'U-ORG', 'O']"
189,"['She', 'also', 'served', 'as', 'President', 'of', 'Xerox', 's', 'General', 'Markets', 'Operations', ',', 'which', 'created', 'and', 'sold', 'products', 'for', 'reseller', ',', 'dealer', 'and', 'retail', 'channels', '.']","['O', 'O', 'O', 'O', 'U-TITLE', 'O', 'U-ORG', 'O', 'B-ORG', 'I-ORG', 'L-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
190,"['Earlier', 'in', 'her', 'career', 'at', 'Xerox', ',', 'which', 'began', 'in', '1976', ',', 'Ms.', 'Mulcahy', 'served', 'as', 'Vice', 'President', 'for', 'Human', 'Resources', 'with', 'responsibility', 'for', 'compensation', ',', 'benefits', ',', 'human', 'resource', 'strategy', ',', 'labor', 'relations', ',', 'management', 'development', 'and', 'employee', 'training', ';', 'and', 'as', 'Vice', 'President', 'and', 'Staff', 'Officer', 'for', 'Customer', 'Operations', ',', 'covering', 'South', 'America', 'and', 'Central', 'America', ',', 'Europe', ',', 'Asia', 'and', 'Africa', '.']","['O', 'O', 'O', 'O', 'O', 'U-ORG', 'O', 'O', 'O', 'O', 'U-DATE', 'O', 'O', 'U-PERSON', 'O', 'O', 'B-TITLE', 'L-TITLE', 'O', 'B-ORG', 'L-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-TITLE', 'L-TITLE', 'O', 'B-TITLE', 'L-TITLE', 'O', 'B-ORG', 'L-ORG', 'O', 'O', 'B-GPE', 'L-GPE', 'O', 'B-GPE', 'L-GPE', 'O', 'U-GPE', 'O', 'U-GPE', 'O', 'U-GPE', 'O']"
191,"['Ms.', 'Mulcahy', 'was', 'the', 'U.S.', 'Board', 'Chair', 'of', 'Save', 'the', 'Children', 'from', 'March', '2010', 'to', 'February', '2017', ',', 'and', 'was', 'reappointed', 'as', 'a', 'Board', 'member', 'in', 'February', '2018', '.']","['O', 'U-PERSON', 'O', 'O', 'U-GPE', 'B-TITLE', 'L-TITLE', 'O', 'B-ORG', 'I-ORG', 'L-ORG', 'O', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'L-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'U-ORG', 'U-TITLE', 'O', 'B-DATE', 'L-DATE', 'O']"
192,"['Director', 'since', '2009', ';', 'Lead', 'Director', 'since', '2012', '.']","['U-TITLE', 'O', 'U-DATE', 'O', 'B-TITLE', 'L-TITLE', 'O', 'U-DATE', 'O']"
193,"['Current', 'Committees', ':', 'Member', ',', 'Audit', '.']","['O', 'O', 'O', 'U-TITLE', 'O', 'U-ORG', 'O']"
194,"['Member', ',', 'Finance', '.']","['U-TITLE', 'O', 'U-ORG', 'O']"
195,"['Member', ',', 'Nominating', '&', 'Corporate', 'Governance', '.']","['U-TITLE', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'L-ORG', 'O']"
196,"['Other', 'Public', 'Board', 'Service', ':', 'Graham', 'Holdings', 'Company', '(', 'since', '2008', ')', '.']","['O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'L-ORG', 'O', 'O', 'U-DATE', 'O', 'O']"
197,"['LPL', 'Financial', 'Holdings', 'Inc.', '(', 'since', '2013', ')', '.']","['B-ORG', 'I-ORG', 'I-ORG', 'L-ORG', 'O', 'O', 'U-DATE', 'O', 'O']"
198,"['Williams-Sonoma', ',', 'Inc.', '(', 'since', '2018', ')', '.']","['B-ORG', 'I-ORG', 'L-ORG', 'O', 'O', 'U-DATE', 'O', 'O']"
199,"['Recent', 'Past', 'Public', 'Board', 'Service', ':', 'Target', 'Corporation', '(', '1997—2017', ')', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'L-ORG', 'O', 'U-DATE', 'O', 'O']"
200,"['WILLIAM', 'D.', 'PEREZ', '-', 'Independent', 'Director', '.']","['B-PERSON', 'I-PERSON', 'L-PERSON', 'O', 'B-TITLE', 'L-TITLE', 'O']"
201,"['Primary', 'Occupation', ':', 'Retired', 'President', 'and', 'Chief', 'Executive', 'Officer', ',', 'Wm', '.', 'Wrigley', 'Jr.', 'Company', '.']","['O', 'O', 'O', 'O', 'U-TITLE', 'O', 'B-TITLE', 'I-TITLE', 'L-TITLE', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'L-ORG', 'O']"
202,"['Skills', 'and', 'Qualifications', ':', 'With', 'his', 'experience', 'as', 'CEO', 'of', 'several', 'large', ',', 'consumer-focused', 'companies', 'across', 'a', 'wide', 'variety', 'of', 'industries', ',', 'Mr.', 'Perez', 'contributes', 'to', 'our', 'Board', 'significant', 'organizational', 'and', 'operational', 'management', 'skills', ',', 'combined', 'with', 'a', 'wealth', 'of', 'experience', 'in', 'global', ',', 'consumer-oriented', 'businesses', 'vital', 'to', 'a', 'large', 'public', 'company', 'in', 'the', 'consumer', 'products', 'space', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'U-TITLE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'U-PERSON', 'O', 'O', 'O', 'U-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
203,"['Background', ':', 'Mr.', 'Perez', ',', 'age', '71', ',', 'served', 'as', 'President', 'and', 'Chief', 'Executive', 'Officer', 'for', 'the', 'Wm', '.', 'Wrigley', 'Jr.', 'Company', '(', 'confectionary', 'and', 'chewing', 'gum', ')', 'from', '2006', 'to', '2008', '.']","['O', 'O', 'O', 'U-PERSON', 'O', 'B-DATE', 'L-DATE', 'O', 'O', 'O', 'U-TITLE', 'O', 'B-TITLE', 'I-TITLE', 'L-TITLE', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'L-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'I-DATE', 'L-DATE', 'O']"
204,"['He', 'was', 'a', 'Senior', 'Advisor', 'at', 'Greenhill', '&', 'Co.', ',', 'Inc.', 'from', '2010', 'to', '2017', '.']","['O', 'O', 'O', 'B-TITLE', 'L-TITLE', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'L-ORG', 'O', 'B-DATE', 'I-DATE', 'L-DATE', 'O']"
205,"['Before', 'joining', 'Wrigley', ',', 'Mr.', 'Perez', 'served', 'as', 'President', 'and', 'Chief', 'Executive', 'Officer', 'of', 'Nike', ',', 'Inc', '.']","['O', 'O', 'U-ORG', 'O', 'O', 'U-PERSON', 'O', 'O', 'U-TITLE', 'O', 'B-TITLE', 'I-TITLE', 'L-TITLE', 'O', 'B-ORG', 'I-ORG', 'L-ORG', 'O']"
206,"['Previously', ',', 'he', 'spent', '34', 'years', 'with', 'S.C.', 'Johnson', '&', 'Son', ',', 'Inc.', ',', 'including', 'eight', 'years', 'as', 'its', 'President', 'and', 'Chief', 'Executive', 'Officer', '.']","['O', 'O', 'O', 'O', 'B-DATE', 'L-DATE', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'L-ORG', 'O', 'O', 'B-DATE', 'L-DATE', 'O', 'O', 'U-TITLE', 'O', 'B-TITLE', 'I-TITLE', 'L-TITLE', 'O']"
207,"['Mr.', 'Perez', 'is', 'a', 'Director', 'at', 'Northwestern', 'Memorial', 'Hospital.Director', 'since', '2007', '.']","['O', 'U-PERSON', 'O', 'O', 'U-TITLE', 'O', 'B-ORG', 'I-ORG', 'L-ORG', 'O', 'U-DATE', 'O']"
208,"['Current', 'Committees', ':', 'Chairman', ',', 'Nominating', '&', 'Corporate', 'Governance', 'Member', ',', 'Audit', '.']","['O', 'O', 'O', 'U-TITLE', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'L-ORG', 'U-TITLE', 'O', 'U-ORG', 'O']"
209,"['Other', 'Public', 'Board', 'Service', ':', 'Whirlpool', 'Corporation', '(', 'since', '2009', ')', '.', 'Johnson', 'Outdoors', 'Inc.', '(', 'since', '2018', ')', '.']","['O', 'O', 'O', 'O', 'O', 'B-ORG', 'L-ORG', 'O', 'O', 'U-DATE', 'O', 'O', 'B-ORG', 'I-ORG', 'L-ORG', 'O', 'O', 'U-DATE', 'O', 'O']"
210,"['CHARLES', 'PRINCE', '-', 'Independent', 'Director', '.']","['B-PERSON', 'L-PERSON', 'O', 'B-TITLE', 'L-TITLE', 'O']"
211,"['Primary', 'Occupation', ':', 'Retired', 'Chairman', 'and', 'Chief', 'Executive', 'Officer', ',', 'Citigroup', 'Inc', '.']","['O', 'O', 'O', 'O', 'U-TITLE', 'O', 'B-TITLE', 'I-TITLE', 'L-TITLE', 'O', 'B-ORG', 'L-ORG', 'O']"
212,"['Skills', 'and', 'Qualifications', ':', 'Having', 'served', 'as', 'Chairman', 'and', 'CEO', 'of', 'the', 'nation', 's', 'largest', 'and', 'most', 'diversified', 'financial', 'institution', ',', 'Mr', '.', 'Prince', 'brings', 'to', 'our', 'Board', 'a', 'strong', 'mix', 'of', 'organizational', 'and', 'operational', 'management', 'skills', 'combined', 'with', 'well-developed', 'legal', ',', 'global', 'business', 'and', 'financial', 'acumen', 'critical', 'to', 'a', 'large', 'public', 'company', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'U-TITLE', 'O', 'U-TITLE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'U-PERSON', 'O', 'O', 'O', 'U-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
213,"['Background', ':', 'Mr', '.', 'Prince', ',', 'age', '69', ',', 'served', 'as', 'Chief', 'Executive', 'Officer', 'of', 'Citigroup', 'Inc.', '(', 'financial', 'services', ')', 'from', '2003', 'to', '2007', 'and', 'as', 'Chairman', 'from', '2006', 'to', '2007', '.']","['O', 'O', 'O', 'O', 'U-PERSON', 'O', 'B-DATE', 'L-DATE', 'O', 'O', 'O', 'B-TITLE', 'I-TITLE', 'L-TITLE', 'O', 'B-ORG', 'L-ORG', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'I-DATE', 'L-DATE', 'O', 'O', 'U-TITLE', 'O', 'B-DATE', 'I-DATE', 'L-DATE', 'O']"
214,"['Previously', 'he', 'served', 'as', 'Chairman', 'and', 'Chief', 'Executive', 'Officer', 'of', 'Citigroup', 's', 'Global', 'Corporate', 'and', 'Investment', 'Bank', 'from', '2002', 'to', '2003', 'and', 'Chief', 'Operating', 'Officer', 'from', '2001', 'to', '2002', ',', 'and', 'held', 'positions', 'of', 'increasing', 'responsibility', 'since', 'joining', 'Commercial', 'Credit', 'Company', ',', 'a', 'predecessor', 'to', 'Citigroup', ',', 'in', '1979', '.']","['O', 'O', 'O', 'O', 'U-TITLE', 'O', 'B-TITLE', 'I-TITLE', 'L-TITLE', 'O', 'U-ORG', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'L-ORG', 'O', 'B-DATE', 'I-DATE', 'L-DATE', 'O', 'B-TITLE', 'I-TITLE', 'L-TITLE', 'O', 'B-DATE', 'I-DATE', 'L-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'L-ORG', 'O', 'O', 'O', 'O', 'U-ORG', 'O', 'O', 'U-DATE', 'O']"
215,"['Mr', '.', 'Prince', 'began', 'his', 'career', 'as', 'an', 'attorney', 'at', 'U.S.', 'Steel', 'Corporation', 'in', '1975', '.']","['O', 'O', 'U-PERSON', 'O', 'O', 'O', 'O', 'O', 'U-TITLE', 'O', 'B-ORG', 'I-ORG', 'L-ORG', 'O', 'U-DATE', 'O']"
216,"['Mr', '.', 'Prince', 'is', 'a', 'member', 'of', 'the', 'Council', 'on', 'Foreign', 'Relations', 'and', 'The', 'Council', 'of', 'Chief', 'Executives', '.']","['O', 'O', 'U-PERSON', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'L-ORG', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'L-ORG', 'O']"
217,"['Director', 'since', '2006', '.']","['U-TITLE', 'O', 'U-DATE', 'O']"
218,"['Current', 'Committees', ':', 'Chairman', ',', 'Regulatory', 'Compliance', '.', 'Member', ',', 'Nominating', '&', 'Corporate', 'Governance', '.']","['O', 'O', 'O', 'U-TITLE', 'O', 'B-ORG', 'I-ORG', 'L-ORG', 'U-TITLE', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'L-ORG', 'O']"
219,"['Other', 'Public', 'Board', 'Service', ':', 'None', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O']"
220,"['Recent', 'Past', 'Public', 'Board', 'Service', ':', 'Xerox', 'Corporation', '(', '2008—2018', ')', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'L-ORG', 'O', 'U-DATE', 'O', 'O']"
221,"['A.', 'EUGENE', 'WASHINGTON', ',', 'M.D.', ',', 'M.Sc', '.']","['B-PERSON', 'I-PERSON', 'L-PERSON', 'O', 'U-TITLE', 'O', 'U-TITLE', 'O']"
222,"['-', 'Independent', 'Director', '.']","['O', 'B-TITLE', 'L-TITLE', 'O']"
223,"['Primary', 'Occupation', ':', 'Duke', 'University', 's', 'Chancellor', 'for', 'Health', 'Affairs', ';', 'President', 'and', 'Chief', 'Executive', 'Officer', ',', 'Duke', 'University', 'Health', 'System', '.']","['O', 'O', 'O', 'B-ORG', 'L-ORG', 'O', 'U-TITLE', 'O', 'B-ORG', 'L-ORG', 'O', 'U-TITLE', 'O', 'B-TITLE', 'I-TITLE', 'L-TITLE', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'L-ORG', 'O']"
224,"['Skills', 'and', 'Qualifications', ':', 'Dr.', 'Washington', 'brings', 'to', 'our', 'Board', 'his', 'distinct', 'expertise', 'born', 'of', 'significant', 'achievements', 'as', 'a', 'senior', 'executive', 'in', 'academia', ',', 'an', 'accomplished', 'clinical', 'investigator', ',', 'an', 'innovator', 'in', 'healthcare', ',', 'and', 'a', 'leader', 'in', 'shaping', 'national', 'health', 'policy', '.']","['O', 'O', 'O', 'O', 'O', 'U-PERSON', 'O', 'O', 'O', 'U-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
225,"['With', 'his', 'unique', 'combination', 'of', 'knowledge', ',', 'skills', 'and', 'experience', 'in', 'organizational', 'management', ',', 'medical', 'research', ',', 'patient', 'care', ',', 'and', 'public', 'health', 'policy', ',', 'Dr.', 'Washington', 'provides', 'an', 'invaluable', 'perspective', 'for', 'a', 'company', 'in', 'the', 'healthcare', 'industry', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'U-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
226,"['Background', ':', 'Dr.', 'Washington', ',', 'age', '68', ',', 'is', 'currently', 'Duke', 'University', 's', 'Chancellor', 'for', 'Health', 'Affairs', 'and', 'the', 'President', 'and', 'Chief', 'Executive', 'Officer', 'of', 'the', 'Duke', 'University', 'Health', 'System', '.']","['O', 'O', 'O', 'U-PERSON', 'O', 'B-DATE', 'L-DATE', 'O', 'O', 'O', 'B-ORG', 'L-ORG', 'O', 'U-TITLE', 'O', 'B-ORG', 'L-ORG', 'O', 'O', 'U-TITLE', 'O', 'B-TITLE', 'I-TITLE', 'L-TITLE', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'L-ORG', 'O']"
227,"['Previously', 'he', 'was', 'Vice', 'Chancellor', 'of', 'Health', 'Sciences', ',', 'Dean', 'of', 'the', 'David', 'Geffen', 'School', 'of', 'Medicine', 'at', 'UCLA', ';', 'Chief', 'Executive', 'Officer', 'of', 'the', 'UCLA', 'Health', 'System', ';', 'and', 'Distinguished', 'Professor', 'of', 'Gynecology', 'and', 'Health', 'Policy', 'at', 'UCLA', '.']","['O', 'O', 'O', 'B-TITLE', 'L-TITLE', 'O', 'B-ORG', 'L-ORG', 'O', 'U-TITLE', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'L-ORG', 'O', 'U-ORG', 'O', 'B-TITLE', 'I-TITLE', 'L-TITLE', 'O', 'O', 'B-ORG', 'I-ORG', 'L-ORG', 'O', 'O', 'B-TITLE', 'I-TITLE', 'I-TITLE', 'I-TITLE', 'I-TITLE', 'I-TITLE', 'L-TITLE', 'O', 'U-ORG', 'O']"
228,"['Prior', 'to', 'UCLA', ',', 'he', 'served', 'as', 'Executive', 'Vice', 'Chancellor', 'and', 'Provost', 'at', 'the', 'University', 'of', 'California', ',', 'San', 'Francisco', '(', 'UCSF', ')', 'from', '2004', 'to', '2010', '.']","['O', 'O', 'U-ORG', 'O', 'O', 'O', 'O', 'B-TITLE', 'I-TITLE', 'L-TITLE', 'O', 'U-TITLE', 'O', 'O', 'B-ORG', 'I-ORG', 'L-ORG', 'O', 'B-GPE', 'L-GPE', 'O', 'U-ORG', 'O', 'O', 'B-DATE', 'I-DATE', 'L-DATE', 'O']"
229,"['Dr.', 'Washington', 'co-founded', 'UCSF', 's', 'Medical', 'Effectiveness', 'Research', 'Center', 'for', 'Diverse', 'Populations', 'in', '1993', 'and', 'served', 'as', 'Director', 'until', '2005', '.']","['O', 'U-PERSON', 'O', 'U-ORG', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'L-ORG', 'O', 'U-DATE', 'O', 'O', 'O', 'U-TITLE', 'O', 'U-DATE', 'O']"
230,"['He', 'was', 'Chair', 'of', 'the', 'Department', 'of', 'Obstetrics', ',', 'Gynecology', ',', 'and', 'Reproductive', 'Sciences', 'at', 'UCSF', 'from', '1996', 'to', '2004', '.']","['O', 'O', 'U-TITLE', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'L-ORG', 'O', 'U-ORG', 'O', 'B-DATE', 'I-DATE', 'L-DATE', 'O']"
231,"['Dr.', 'Washington', 'also', 'co-founded', 'the', 'UCSF-Stanford', 'Evidence-based', 'Practice', 'Center', 'and', 'served', 'as', 'its', 'first', 'Director', 'from', '1997', 'to', '2002', '.']","['O', 'U-PERSON', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'L-ORG', 'O', 'O', 'O', 'O', 'O', 'U-ORG', 'O', 'B-DATE', 'I-DATE', 'L-DATE', 'O']"
232,"['Prior', 'to', 'UCSF', ',', 'Dr.', 'Washington', 'worked', 'at', 'the', 'Centers', 'for', 'Disease', 'Control', 'and', 'Prevention', '.']","['O', 'O', 'U-ORG', 'O', 'O', 'U-PERSON', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'L-ORG', 'O']"
233,"['Dr.', 'Washington', 'was', 'elected', 'to', 'the', 'National', 'Academy', 'of', 'Sciences', '', 'Institute', 'of', 'Medicine', 'in', '1997', ',', 'where', 'he', 'served', 'on', 'its', 'governing', 'Council', '.']","['O', 'U-PERSON', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'L-ORG', 'O', 'U-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'U-ORG', 'O']"
234,"['He', 'was', 'founding', 'Chair', 'of', 'the', 'Board', 'of', 'Governors', 'of', 'the', 'Patient-Centered', 'Outcomes', 'Research', 'Institute', ',', 'served', 'as', 'a', 'member', 'of', 'the', 'Scientific', 'Management', 'Review', 'Board', 'for', 'the', 'NIH', ',', 'and', 'also', 'served', 'as', 'Chair', 'of', 'the', 'Board', 'of', 'Directors', 'of', 'both', 'the', 'California', 'HealthCare', 'Foundation', 'and', 'The', 'California', 'Wellness', 'Foundation', '.']","['O', 'O', 'O', 'U-TITLE', 'O', 'O', 'B-TITLE', 'I-TITLE', 'L-TITLE', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'L-ORG', 'O', 'O', 'O', 'O', 'U-TITLE', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'L-ORG', 'O', 'O', 'U-ORG', 'O', 'O', 'O', 'O', 'O', 'U-TITLE', 'O', 'O', 'B-ORG', 'I-ORG', 'L-ORG', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'L-ORG', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'L-ORG', 'O']"
235,"['Dr.', 'Washington', 'currently', 'serves', 'on', 'the', 'Boards', 'of', 'Directors', 'of', 'the', 'Kaiser', 'Foundation', 'Hospitals', 'and', 'Kaiser', 'Foundation', 'Health', 'Plan', ',', 'Inc.', 'Current', 'Committees', ':', 'Member', ',', 'Compensation', '&', 'Benefits', '.']","['O', 'U-PERSON', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'L-ORG', 'O', 'O', 'B-ORG', 'I-ORG', 'L-ORG', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'L-ORG', 'O', 'O', 'O', 'U-TITLE', 'O', 'B-ORG', 'I-ORG', 'L-ORG', 'O']"
236,"['Member', ',', 'Science', ',', 'Technology', '&', 'Sustainability', '.']","['U-TITLE', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'L-ORG', 'O']"
237,"['Other', 'Public', 'Board', 'Service', ':', 'None', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O']"
238,"['RONALD', 'A.', 'WILLIAMS', '-', 'Independent', 'Director', '.']","['B-PERSON', 'I-PERSON', 'L-PERSON', 'O', 'B-TITLE', 'L-TITLE', 'O']"
239,"['Primary', 'Occupation', ':', 'Former', 'Chairman', 'and', 'Chief', 'Executive', 'Officer', ',', 'Aetna', 'Inc', '.']","['O', 'O', 'O', 'O', 'U-TITLE', 'O', 'B-TITLE', 'I-TITLE', 'L-TITLE', 'O', 'B-ORG', 'L-ORG', 'O']"
